Radiopaedia embedding 50 dimensions
['#Benign_malignant']
['benign', 'malignant', 'fibroma', 'fibrosarcoma']   ('ossifying', 0.8148632689545494)
['ulna', 'forearm', 'parietal', 'skull']   ('peritoneum', 0.62637273870009)
['ulna', 'forearm', 'occipital', 'skull']   ('thigh', 0.6615728619115352)
['ulna', 'forearm', 'occipital', 'skull']   ('perineum', 0.628900982991638)
['ulna', 'forearm', 'occipital', 'skull']   ('parieto', 0.6041200774934695)
['ulna', 'forearm', 'frontal', 'skull']   ('horns', 0.6192275940032)
['ulna', 'forearm', 'frontal', 'skull']   ('lobes', 0.6070422243734224)
['ulna', 'forearm', 'frontal', 'skull']   ('thigh', 0.5963351456339693)
['ulna', 'forearm', 'sphenoid', 'skull']   ('tarsal', 0.5923796776652541)
['ulna', 'forearm', 'sphenoid', 'skull']   ('transmits', 0.5876002872682237)
['ulna', 'forearm', 'sphenoid', 'skull']   ('occipital', 0.5820507373514286)
['ulna', 'forearm', 'maxilla', 'skull']   ('mandible', 0.6395004465333086)
['ulna', 'forearm', 'maxilla', 'skull']   ('infratenorially', 0.5898233637353655)
['ulna', 'forearm', 'maxilla', 'skull']   ('perineum', 0.5540034195026986)
['ulna', 'forearm', 'vomer', 'skull']   ('paired', 0.5557772394381272)
['ulna', 'forearm', 'vomer', 'skull']   ('invading', 0.5515695820042645)
['ulna', 'forearm', 'vomer', 'skull']   ('islands', 0.5443755292668183)
['ulna', 'forearm', 'ethmoid', 'skull']   ('tympanic', 0.6274312284100978)
['ulna', 'forearm', 'ethmoid', 'skull']   ('cavity', 0.6111508186254526)
['ulna', 'forearm', 'ethmoid', 'skull']   ('perineum', 0.5974776800272691)
['ulna', 'forearm', 'malleus', 'ossicle']   ('perineum', 0.6870673667890663)
['ulna', 'forearm', 'malleus', 'ossicle']   ('thigh', 0.677364109994213)
['ulna', 'forearm', 'malleus', 'ossicle']   ('flexors', 0.6754055955118112)
['ulna', 'forearm', 'incus', 'ossicle']   ('malleus', 0.7055855728195355)
['ulna', 'forearm', 'incus', 'ossicle']   ('hamstrings', 0.6998015360195347)
['ulna', 'forearm', 'incus', 'ossicle']   ('flexors', 0.6683440648565525)
['ulna', 'forearm', 'stapes', 'ossicle']   ('unremitting', 0.6721126099222081)
['ulna', 'forearm', 'stapes', 'ossicle']   ('loin', 0.6412088057800895)
['ulna', 'forearm', 'stapes', 'ossicle']   ('limp', 0.6382442046703198)
['radius', 'forearm', 'tibia', 'leg']   ('thigh', 0.8332277186196609)
['radius', 'forearm', 'tibia', 'leg']   ('knee', 0.6794056525895121)
['radius', 'forearm', 'tibia', 'leg']   ('femur', 0.6732156045867659)
['radius', 'forearm', 'fibula', 'leg']   ('thigh', 0.8031494644447098)
['radius', 'forearm', 'fibula', 'leg']   ('tibia', 0.6645692351463043)
['radius', 'forearm', 'fibula', 'leg']   ('femur', 0.6609327231310436)
['radius', 'forearm', 'ilium', 'hip']   ('perineum', 0.7389247137768481)
['radius', 'forearm', 'ilium', 'hip']   ('leptomeninges', 0.656717120399771)
['radius', 'forearm', 'ilium', 'hip']   ('frcr', 0.6505697992296363)
['radius', 'forearm', 'pubis', 'hip']   ('perineum', 0.6681360551664463)
['radius', 'forearm', 'pubis', 'hip']   ('tenesmus', 0.6405464272764918)
['radius', 'forearm', 'pubis', 'hip']   ('leptomeninges', 0.6130927764554661)
['radius', 'forearm', 'ischium', 'hip']   ('perineum', 0.7253098728417193)
['radius', 'forearm', 'ischium', 'hip']   ('tenesmus', 0.6924750641517946)
['radius', 'forearm', 'ischium', 'hip']   ('inhalations', 0.6721033100790957)
['radius', 'forearm', 'femur', 'thigh']   ('thigh', 0.814757678570938)
['radius', 'forearm', 'humerus', 'arm']   ('thigh', 0.8095786667628947)
['radius', 'forearm', 'humerus', 'arm']   ('femur', 0.6838960865190534)
['radius', 'forearm', 'humerus', 'arm']   ('condyles', 0.6454274074844053)
['radius', 'forearm', 'capitate', 'wrist']   ('flexors', 0.6952925305408482)
['radius', 'forearm', 'capitate', 'wrist']   ('diffusivity', 0.691782872774868)
['radius', 'forearm', 'capitate', 'wrist']   ('replacements', 0.6459156714120396)
['radius', 'forearm', 'hamate', 'wrist']   ('flexors', 0.6177880049459606)
['radius', 'forearm', 'hamate', 'wrist']   ('diffusivity', 0.6084527805505007)
['radius', 'forearm', 'hamate', 'wrist']   ('midfoot', 0.589985159776697)
['radius', 'forearm', 'trapezium', 'wrist']   ('midfoot', 0.6458112460232289)
['radius', 'forearm', 'trapezium', 'wrist']   ('submillimeter', 0.6258159182355417)
['radius', 'forearm', 'trapezium', 'wrist']   ('trochanteric', 0.615145546479242)
['radius', 'forearm', 'trapezoid', 'wrist']   ('lunotriquetral', 0.6757771598438529)
['radius', 'forearm', 'trapezoid', 'wrist']   ('calcaneonavicular', 0.6646962243475335)
['radius', 'forearm', 'trapezoid', 'wrist']   ('treitz', 0.6357219022408804)
['radius', 'forearm', 'scaphoid', 'wrist']   ('wrist', 0.6898386708684772)
['radius', 'forearm', 'triquetrum', 'wrist']   ('rmsprop', 0.6678886892562607)
['radius', 'forearm', 'triquetrum', 'wrist']   ('tenesmus', 0.6669317221993545)
['radius', 'forearm', 'triquetrum', 'wrist']   ('anteversion', 0.6379564628002501)
['radius', 'forearm', 'lunate', 'wrist']   ('replacements', 0.6329552503643735)
['radius', 'forearm', 'lunate', 'wrist']   ('flexors', 0.6254021821108005)
['radius', 'forearm', 'lunate', 'wrist']   ('elbow', 0.6226989994569374)
['radius', 'forearm', 'pisiform', 'wrist']   ('midfoot', 0.6982985726930373)
['radius', 'forearm', 'pisiform', 'wrist']   ('diffusivity', 0.673783218769996)
['radius', 'forearm', 'pisiform', 'wrist']   ('arthroplasties', 0.66271259483799)
['radius', 'forearm', 'calvarium', 'skull']   ('perineum', 0.6524619208741612)
['radius', 'forearm', 'calvarium', 'skull']   ('compartments', 0.614073631163111)
['radius', 'forearm', 'calvarium', 'skull']   ('thigh', 0.606429896837531)
['radius', 'forearm', 'zygomatic', 'skull']   ('supra', 0.6586670117520154)
['radius', 'forearm', 'zygomatic', 'skull']   ('peroneal', 0.6189459667233475)
['radius', 'forearm', 'zygomatic', 'skull']   ('buccal', 0.6035442557831626)
['radius', 'forearm', 'mandible', 'skull']   ('perineum', 0.6374936587747145)
['radius', 'forearm', 'mandible', 'skull']   ('adductor', 0.6044239960378247)
['radius', 'forearm', 'mandible', 'skull']   ('thigh', 0.6033144687048826)
['radius', 'forearm', 'parietal', 'skull']   ('visceral', 0.7354742710490458)
['radius', 'forearm', 'parietal', 'skull']   ('pleura', 0.7151840570080714)
['radius', 'forearm', 'parietal', 'skull']   ('peritoneum', 0.6410640666960923)
['radius', 'forearm', 'occipital', 'skull']   ('thigh', 0.6851539806623587)
['radius', 'forearm', 'occipital', 'skull']   ('perineum', 0.6800745287815056)
['radius', 'forearm', 'occipital', 'skull']   ('perineal', 0.6175218851008729)
['radius', 'forearm', 'frontal', 'skull']   ('horns', 0.6422206911789353)
['radius', 'forearm', 'frontal', 'skull']   ('thigh', 0.6175528289789489)
['radius', 'forearm', 'frontal', 'skull']   ('lobes', 0.5809689032473073)
['radius', 'forearm', 'sphenoid', 'skull']   ('transmits', 0.5892438668949171)
['radius', 'forearm', 'sphenoid', 'skull']   ('tarsal', 0.573917802570869)
['radius', 'forearm', 'sphenoid', 'skull']   ('spreading', 0.5736810743412055)
['radius', 'forearm', 'maxilla', 'skull']   ('mandible', 0.6776770352050898)
['radius', 'forearm', 'maxilla', 'skull']   ('perineum', 0.5870601688052031)
['radius', 'forearm', 'maxilla', 'skull']   ('infratenorially', 0.5782899269993872)
['radius', 'forearm', 'vomer', 'skull']   ('paired', 0.5958634293193985)
['radius', 'forearm', 'vomer', 'skull']   ('hamstrings', 0.5821390475486344)
['radius', 'forearm', 'vomer', 'skull']   ('invading', 0.5761039302771795)
['radius', 'forearm', 'ethmoid', 'skull']   ('tympanic', 0.6464733964452819)
['radius', 'forearm', 'ethmoid', 'skull']   ('intertwin', 0.6396569334757406)
['radius', 'forearm', 'ethmoid', 'skull']   ('bursa', 0.6340753039728335)
['radius', 'forearm', 'malleus', 'ossicle']   ('perineum', 0.7174470917079531)
['radius', 'forearm', 'malleus', 'ossicle']   ('hamstrings', 0.7108308612772883)
['radius', 'forearm', 'malleus', 'ossicle']   ('thigh', 0.6797028292918472)
['radius', 'forearm', 'incus', 'ossicle']   ('hamstrings', 0.7593802604035554)
['radius', 'forearm', 'incus', 'ossicle']   ('malleus', 0.7260060156047807)
['radius', 'forearm', 'incus', 'ossicle']   ('perineum', 0.6507488862027814)
['radius', 'forearm', 'stapes', 'ossicle']   ('unremitting', 0.6701521598989396)
['radius', 'forearm', 'stapes', 'ossicle']   ('loin', 0.6433534270665417)
['radius', 'forearm', 'stapes', 'ossicle']   ('bloody', 0.6314880944098226)
['tibia', 'leg', 'ilium', 'hip']   ('lateroconal', 0.6686451559279865)
['tibia', 'leg', 'ilium', 'hip']   ('mesorectal', 0.6474734771951067)
['tibia', 'leg', 'ilium', 'hip']   ('pharyngobasilar', 0.6129174196779535)
['tibia', 'leg', 'pubis', 'hip']   ('lateroconal', 0.6071823082788943)
['tibia', 'leg', 'pubis', 'hip']   ('extensors', 0.5831400898625697)
['tibia', 'leg', 'pubis', 'hip']   ('depositional', 0.5612554243709873)
['tibia', 'leg', 'ischium', 'hip']   ('lateroconal', 0.7236015474152944)
['tibia', 'leg', 'ischium', 'hip']   ('pharyngobasilar', 0.6954650021056819)
['tibia', 'leg', 'ischium', 'hip']   ('buccopharyngeal', 0.6504638363903049)
['tibia', 'leg', 'femur', 'thigh']   ('thigh', 0.7253691708339693)
['tibia', 'leg', 'humerus', 'arm']   ('frog', 0.6878709847294199)
['tibia', 'leg', 'humerus', 'arm']   ('thigh', 0.6454658844448627)
['tibia', 'leg', 'humerus', 'arm']   ('compartment', 0.6384501957339778)
['tibia', 'leg', 'capitate', 'wrist']   ('frog', 0.5707995575343449)
['tibia', 'leg', 'capitate', 'wrist']   ('embolden', 0.5520544903646497)
['tibia', 'leg', 'capitate', 'wrist']   ('stops', 0.5506231444561193)
['tibia', 'leg', 'hamate', 'wrist']   ('stops', 0.6092957529769735)
['tibia', 'leg', 'hamate', 'wrist']   ('supranormal', 0.59497631295955)
['tibia', 'leg', 'hamate', 'wrist']   ('pcap', 0.5835312343420663)
['tibia', 'leg', 'trapezium', 'wrist']   ('echocardiographically', 0.5360738439767597)
['tibia', 'leg', 'trapezium', 'wrist']   ('stops', 0.5340535212802308)
['tibia', 'leg', 'trapezium', 'wrist']   ('embolden', 0.5258102815294938)
['tibia', 'leg', 'trapezoid', 'wrist']   ('ulnolunate', 0.601099085522117)
['tibia', 'leg', 'trapezoid', 'wrist']   ('sacrospinous', 0.5949901073100579)
['tibia', 'leg', 'trapezoid', 'wrist']   ('hepatoduodenal', 0.5874010496506219)
['tibia', 'leg', 'scaphoid', 'wrist']   ('frog', 0.5469627169807352)
['tibia', 'leg', 'scaphoid', 'wrist']   ('orthogonal', 0.5195639736839801)
['tibia', 'leg', 'scaphoid', 'wrist']   ('serieswrist', 0.5123239681498883)
['tibia', 'leg', 'triquetrum', 'wrist']   ('bertin', 0.5757666530922138)
['tibia', 'leg', 'triquetrum', 'wrist']   ('schneiderian', 0.5744907024825495)
['tibia', 'leg', 'triquetrum', 'wrist']   ('peroneum', 0.573882336897275)
['tibia', 'leg', 'lunate', 'wrist']   ('frog', 0.4824797203301613)
['tibia', 'leg', 'lunate', 'wrist']   ('subluxation', 0.4670072977731554)
['tibia', 'leg', 'lunate', 'wrist']   ('frozen', 0.4598632159448722)
['tibia', 'leg', 'pisiform', 'wrist']   ('embolden', 0.6315723876909559)
['tibia', 'leg', 'pisiform', 'wrist']   ('stops', 0.5868442984361962)
['tibia', 'leg', 'pisiform', 'wrist']   ('≥35', 0.580952829559127)
['tibia', 'leg', 'calvarium', 'skull']   ('compartments', 0.637322027513049)
['tibia', 'leg', 'calvarium', 'skull']   ('extensors', 0.6181150279014145)
['tibia', 'leg', 'calvarium', 'skull']   ('outermost', 0.581751807814676)
['tibia', 'leg', 'zygomatic', 'skull']   ('divisions', 0.5307932440617982)
['tibia', 'leg', 'zygomatic', 'skull']   ('spreading', 0.5252540668204227)
['tibia', 'leg', 'zygomatic', 'skull']   ('nerves', 0.5056590338681719)
['tibia', 'leg', 'mandible', 'skull']   ('boundary', 0.561485789056084)
['tibia', 'leg', 'mandible', 'skull']   ('navicularis', 0.5467623822578347)
['tibia', 'leg', 'mandible', 'skull']   ('epicenter', 0.5440683409657292)
['tibia', 'leg', 'parietal', 'skull']   ('compartments', 0.6709267385214601)
['tibia', 'leg', 'parietal', 'skull']   ('visceral', 0.5930161190616531)
['tibia', 'leg', 'parietal', 'skull']   ('layers', 0.5898487397129945)
['tibia', 'leg', 'occipital', 'skull']   ('boundary', 0.578826541319315)
['tibia', 'leg', 'occipital', 'skull']   ('pierce', 0.5659881055284223)
['tibia', 'leg', 'occipital', 'skull']   ('compartments', 0.5404886583181044)
['tibia', 'leg', 'frontal', 'skull']   ('bullar', 0.5745499818888555)
['tibia', 'leg', 'frontal', 'skull']   ('horns', 0.5377705312804256)
['tibia', 'leg', 'frontal', 'skull']   ('boundary', 0.5326193031500654)
['tibia', 'leg', 'sphenoid', 'skull']   ('spreading', 0.539900983341628)
['tibia', 'leg', 'sphenoid', 'skull']   ('bullar', 0.5175728706354623)
['tibia', 'leg', 'sphenoid', 'skull']   ('wings', 0.4865467750654954)
['tibia', 'leg', 'maxilla', 'skull']   ('ovalis', 0.5341975161737391)
['tibia', 'leg', 'maxilla', 'skull']   ('navicularis', 0.5252303845918201)
['tibia', 'leg', 'maxilla', 'skull']   ('mandible', 0.5232105982944679)
['tibia', 'leg', 'vomer', 'skull']   ('break', 0.5830305334404433)
['tibia', 'leg', 'vomer', 'skull']   ('paired', 0.5167757485541211)
['tibia', 'leg', 'vomer', 'skull']   ('hurthle', 0.5116794620419909)
['tibia', 'leg', 'ethmoid', 'skull']   ('hurthle', 0.5856111222840124)
['tibia', 'leg', 'ethmoid', 'skull']   ('bullar', 0.5822470772245475)
['tibia', 'leg', 'ethmoid', 'skull']   ('pierce', 0.5568454812950036)
['tibia', 'leg', 'malleus', 'ossicle']   ('extensors', 0.6371095201612381)
['tibia', 'leg', 'malleus', 'ossicle']   ('hamstrings', 0.6313592825589018)
['tibia', 'leg', 'malleus', 'ossicle']   ('frog', 0.5744436038712176)
['tibia', 'leg', 'incus', 'ossicle']   ('eliminated', 0.6344417390020186)
['tibia', 'leg', 'incus', 'ossicle']   ('frog', 0.5923200914947593)
['tibia', 'leg', 'incus', 'ossicle']   ('hamstrings', 0.58734711534473)
['tibia', 'leg', 'stapes', 'ossicle']   ('stops', 0.5812205088723278)
['tibia', 'leg', 'stapes', 'ossicle']   ('eliminated', 0.5576570317183203)
['tibia', 'leg', 'stapes', 'ossicle']   ('coughing', 0.5411099847097148)
['fibula', 'leg', 'ilium', 'hip']   ('lateroconal', 0.6517321096707598)
['fibula', 'leg', 'ilium', 'hip']   ('mesorectal', 0.6372198139290278)
['fibula', 'leg', 'ilium', 'hip']   ('extensors', 0.6027755828555085)
['fibula', 'leg', 'pubis', 'hip']   ('extensors', 0.6182731364705341)
['fibula', 'leg', 'pubis', 'hip']   ('lateroconal', 0.6088205821700767)
['fibula', 'leg', 'pubis', 'hip']   ('initials', 0.5750328756939682)
['fibula', 'leg', 'ischium', 'hip']   ('lateroconal', 0.7255733458104978)
['fibula', 'leg', 'ischium', 'hip']   ('pharyngobasilar', 0.6903608174771791)
['fibula', 'leg', 'ischium', 'hip']   ('buccopharyngeal', 0.6422419303023473)
['fibula', 'leg', 'femur', 'thigh']   ('thigh', 0.728368574267793)
['fibula', 'leg', 'humerus', 'arm']   ('compartment', 0.6804876269695626)
['fibula', 'leg', 'humerus', 'arm']   ('thigh', 0.6661569832903893)
['fibula', 'leg', 'humerus', 'arm']   ('frog', 0.6645257295387006)
['fibula', 'leg', 'capitate', 'wrist']   ('frog', 0.5831305240778635)
['fibula', 'leg', 'capitate', 'wrist']   ('stops', 0.5466532322782655)
['fibula', 'leg', 'capitate', 'wrist']   ('full', 0.538291133258491)
['fibula', 'leg', 'hamate', 'wrist']   ('stops', 0.610573207762243)
['fibula', 'leg', 'hamate', 'wrist']   ('capitalized', 0.5729693754081825)
['fibula', 'leg', 'hamate', 'wrist']   ('supranormal', 0.562897959282283)
['fibula', 'leg', 'trapezium', 'wrist']   ('stops', 0.5377523902643256)
['fibula', 'leg', 'trapezium', 'wrist']   ('gravid', 0.5143561096016731)
['fibula', 'leg', 'trapezium', 'wrist']   ('wait', 0.5090070159275916)
['fibula', 'leg', 'trapezoid', 'wrist']   ('ulnolunate', 0.6176038393151005)
['fibula', 'leg', 'trapezoid', 'wrist']   ('ulnotriquetral', 0.5987161541724758)
['fibula', 'leg', 'trapezoid', 'wrist']   ('hepatoduodenal', 0.5832946905423626)
['fibula', 'leg', 'scaphoid', 'wrist']   ('frog', 0.5477544009225432)
['fibula', 'leg', 'scaphoid', 'wrist']   ('compartments', 0.5462466535859264)
['fibula', 'leg', 'scaphoid', 'wrist']   ('orthogonal', 0.4943849943101059)
['fibula', 'leg', 'triquetrum', 'wrist']   ('mesorectal', 0.5837793596360937)
['fibula', 'leg', 'triquetrum', 'wrist']   ('fibroepithelial', 0.5557351745981752)
['fibula', 'leg', 'triquetrum', 'wrist']   ('bertin', 0.5504235657040522)
['fibula', 'leg', 'lunate', 'wrist']   ('frog', 0.4833542724252538)
['fibula', 'leg', 'lunate', 'wrist']   ('atlantoaxial', 0.45432178866394735)
['fibula', 'leg', 'lunate', 'wrist']   ('subluxation', 0.4464058225776432)
['fibula', 'leg', 'pisiform', 'wrist']   ('stops', 0.5944561096451423)
['fibula', 'leg', 'pisiform', 'wrist']   ('embolden', 0.5865722453407245)
['fibula', 'leg', 'pisiform', 'wrist']   ('frog', 0.5791119669587258)
['fibula', 'leg', 'calvarium', 'skull']   ('compartments', 0.6766441903962497)
['fibula', 'leg', 'calvarium', 'skull']   ('extensors', 0.628336206587375)
['fibula', 'leg', 'calvarium', 'skull']   ('layer', 0.5923299816197151)
['fibula', 'leg', 'zygomatic', 'skull']   ('spreading', 0.5477294924148155)
['fibula', 'leg', 'zygomatic', 'skull']   ('divisions', 0.5354236026973814)
['fibula', 'leg', 'zygomatic', 'skull']   ('nerves', 0.4940361878966175)
['fibula', 'leg', 'mandible', 'skull']   ('boundary', 0.5917769251621221)
['fibula', 'leg', 'mandible', 'skull']   ('epicenter', 0.5912442060791799)
['fibula', 'leg', 'mandible', 'skull']   ('navicularis', 0.5548092301086625)
['fibula', 'leg', 'parietal', 'skull']   ('compartments', 0.6983378250755521)
['fibula', 'leg', 'parietal', 'skull']   ('layers', 0.6286451597695233)
['fibula', 'leg', 'parietal', 'skull']   ('visceral', 0.6189500879310952)
['fibula', 'leg', 'occipital', 'skull']   ('boundary', 0.6079886864035703)
['fibula', 'leg', 'occipital', 'skull']   ('compartments', 0.5885989253645206)
['fibula', 'leg', 'occipital', 'skull']   ('pierce', 0.5741216994603031)
['fibula', 'leg', 'frontal', 'skull']   ('bullar', 0.5726537531527451)
['fibula', 'leg', 'frontal', 'skull']   ('boundary', 0.5634768516042421)
['fibula', 'leg', 'frontal', 'skull']   ('horns', 0.5328628136863278)
['fibula', 'leg', 'sphenoid', 'skull']   ('spreading', 0.557375550546795)
['fibula', 'leg', 'sphenoid', 'skull']   ('bullar', 0.5313641630319524)
['fibula', 'leg', 'sphenoid', 'skull']   ('compartments', 0.5014968377251593)
['fibula', 'leg', 'maxilla', 'skull']   ('boundary', 0.5432641388618128)
['fibula', 'leg', 'maxilla', 'skull']   ('navicularis', 0.5411794588294264)
['fibula', 'leg', 'maxilla', 'skull']   ('epicenter', 0.5371772759447919)
['fibula', 'leg', 'vomer', 'skull']   ('break', 0.5928382398829978)
['fibula', 'leg', 'vomer', 'skull']   ('paired', 0.5457848798986864)
['fibula', 'leg', 'vomer', 'skull']   ('compartments', 0.5118997617370301)
['fibula', 'leg', 'ethmoid', 'skull']   ('compartments', 0.5941229184648433)
['fibula', 'leg', 'ethmoid', 'skull']   ('bullar', 0.579139181761317)
['fibula', 'leg', 'ethmoid', 'skull']   ('pierce', 0.5656199877867658)
['fibula', 'leg', 'malleus', 'ossicle']   ('extensors', 0.6733192589240835)
['fibula', 'leg', 'malleus', 'ossicle']   ('hamstrings', 0.6387341094347256)
['fibula', 'leg', 'malleus', 'ossicle']   ('compartments', 0.6101376310340955)
['fibula', 'leg', 'incus', 'ossicle']   ('eliminated', 0.6112779590811004)
['fibula', 'leg', 'incus', 'ossicle']   ('hamstrings', 0.5909000424325335)
['fibula', 'leg', 'incus', 'ossicle']   ('frog', 0.5857737381503152)
['fibula', 'leg', 'stapes', 'ossicle']   ('stops', 0.5619733719118574)
['fibula', 'leg', 'stapes', 'ossicle']   ('45°', 0.5429527294800057)
['fibula', 'leg', 'stapes', 'ossicle']   ('full', 0.5424754758132857)
['ilium', 'hip', 'femur', 'thigh']   ('knee', 0.7323333940871325)
['ilium', 'hip', 'femur', 'thigh']   ('replacements', 0.701960190946351)
['ilium', 'hip', 'femur', 'thigh']   ('supinators', 0.6947585527845391)
['ilium', 'hip', 'humerus', 'arm']   ('knee', 0.7475408155066589)
['ilium', 'hip', 'humerus', 'arm']   ('elbow', 0.7432493016657126)
['ilium', 'hip', 'humerus', 'arm']   ('supinators', 0.7321026217532844)
['ilium', 'hip', 'capitate', 'wrist']   ('replacements', 0.7552169349549662)
['ilium', 'hip', 'capitate', 'wrist']   ('stabilizes', 0.6980026560061957)
['ilium', 'hip', 'capitate', 'wrist']   ('arthroplasty', 0.6577787910578947)
['ilium', 'hip', 'hamate', 'wrist']   ('stabilizes', 0.6800328935904602)
['ilium', 'hip', 'hamate', 'wrist']   ('replacements', 0.6662712463330903)
['ilium', 'hip', 'hamate', 'wrist']   ('kyphotic', 0.6004083963108714)
['ilium', 'hip', 'trapezium', 'wrist']   ('replacements', 0.6363388780222794)
['ilium', 'hip', 'trapezium', 'wrist']   ('subluxationcheck', 0.6286110906943306)
['ilium', 'hip', 'trapezium', 'wrist']   ('stabilizes', 0.6256678247819019)
['ilium', 'hip', 'trapezoid', 'wrist']   ('replacements', 0.642472474583422)
